id,city_name,signup_os,signup_channel,vehicle_make,vehicle_model,vehicle_year,bgc_interval,vehicle_interval,started
38461,Strark,mac,Paid,other,other,-1.0,9.0,-1.0,False
38462,Berton,other,Referral,Toyota,Prius V,2012.0,6.0,29.0,False
38463,Strark,android web,Referral,other,other,-1.0,-1.0,-1.0,False
38464,Strark,android web,Referral,Chevrolet,Silverado 1500,2015.0,0.0,3.0,True
38465,Strark,android web,Paid,Dodge,Magnum,2007.0,5.0,13.0,False
38466,Strark,ios web,Organic,Toyota,Prius V,2011.0,21.0,44.0,False
38467,Strark,ios web,Referral,other,other,-1.0,0.0,-1.0,False
38468,Berton,other,Organic,other,other,-1.0,6.0,-1.0,False
38469,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38470,Wrouver,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38471,Strark,android web,Referral,other,other,-1.0,6.0,-1.0,False
38472,Strark,mac,Paid,other,other,-1.0,3.0,-1.0,False
38473,Wrouver,mac,Paid,Nissan,Maxima,2011.0,6.0,8.0,False
38474,Strark,windows,Paid,other,other,-1.0,5.0,-1.0,False
38475,Strark,ios web,Paid,other,other,-1.0,26.0,-1.0,False
38476,Strark,android web,Referral,other,other,-1.0,15.0,-1.0,False
38477,Strark,other,Paid,other,other,-1.0,18.0,-1.0,False
38478,Wrouver,mac,Referral,other,other,-1.0,0.0,-1.0,False
38479,Strark,mac,Paid,other,other,-1.0,-1.0,-1.0,False
38480,Berton,windows,Referral,other,other,-1.0,11.0,-1.0,False
38481,Strark,ios web,Paid,Toyota,Highlander,2008.0,26.0,30.0,False
38482,Berton,android web,Paid,other,other,-1.0,13.0,-1.0,False
38483,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
38484,Strark,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38485,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38486,Berton,android web,Referral,Nissan,Rogue,2013.0,0.0,1.0,True
38487,Berton,other,Referral,other,other,-1.0,10.0,-1.0,False
38488,Berton,mac,Referral,other,other,-1.0,-1.0,-1.0,False
38489,Strark,android web,Referral,Chevrolet,Suburban,2016.0,0.0,-1.0,False
38490,Strark,ios web,Paid,other,other,-1.0,6.0,-1.0,False
38491,Strark,mac,Paid,other,other,-1.0,-1.0,-1.0,False
38492,Berton,mac,Organic,Mercedes-Benz,CLA-Class,2015.0,2.0,3.0,True
38493,Berton,ios web,Paid,other,other,-1.0,1.0,-1.0,False
38494,Strark,ios web,Organic,other,other,-1.0,4.0,-1.0,False
38495,Strark,ios web,Paid,Mazda,MAZDA2,2011.0,2.0,37.0,False
38496,Wrouver,windows,Organic,other,other,-1.0,2.0,-1.0,False
38497,Berton,ios web,Referral,other,other,-1.0,9.0,-1.0,False
38498,Strark,mac,Organic,other,other,-1.0,25.0,-1.0,False
38499,Berton,ios web,Paid,other,other,-1.0,13.0,-1.0,False
38500,Berton,ios web,Referral,Toyota,Sienna,2008.0,6.0,40.0,False
38501,Berton,android web,Referral,Honda,Accord,2016.0,14.0,16.0,True
38502,Strark,other,Paid,other,other,-1.0,11.0,-1.0,False
38503,Berton,windows,Referral,other,other,-1.0,21.0,-1.0,False
38504,Berton,other,Organic,other,other,-1.0,-1.0,-1.0,False
38505,Berton,windows,Referral,other,other,-1.0,8.0,-1.0,False
38506,Strark,ios web,Referral,Kia,Optima,2015.0,1.0,7.0,True
38507,Berton,android web,Referral,Nissan,Altima,2014.0,5.0,9.0,False
38508,Berton,android web,Referral,Honda,Civic,2015.0,2.0,3.0,False
38509,Strark,windows,Organic,Toyota,Prius C,2016.0,1.0,8.0,True
38510,Strark,ios web,Organic,other,other,-1.0,-1.0,-1.0,False
38511,Berton,ios web,Organic,Acura,RDX,2008.0,1.0,2.0,True
38512,Berton,windows,Paid,Land Rover,Range Rover,2006.0,13.0,15.0,True
38513,Strark,other,Paid,other,other,-1.0,-1.0,-1.0,False
38514,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
38515,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38516,Strark,ios web,Organic,Nissan,Sentra,2015.0,1.0,2.0,True
38517,Berton,android web,Paid,Honda,Civic,2012.0,22.0,37.0,False
38518,Strark,windows,Referral,other,other,-1.0,9.0,-1.0,False
38519,Wrouver,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38520,Berton,android web,Referral,other,other,-1.0,7.0,-1.0,False
38521,Berton,ios web,Referral,Audi,A3,2015.0,31.0,38.0,False
38522,Strark,other,Organic,other,other,-1.0,8.0,-1.0,False
38523,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
38524,Strark,ios web,Organic,other,other,-1.0,-1.0,-1.0,False
38525,Strark,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38526,Strark,mac,Paid,other,other,-1.0,-1.0,-1.0,False
38527,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38528,Strark,other,Organic,other,other,-1.0,-1.0,-1.0,False
38529,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38530,Berton,android web,Organic,other,other,-1.0,-1.0,-1.0,False
38531,Wrouver,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38532,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
38533,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38534,Berton,other,Organic,other,other,-1.0,-1.0,-1.0,False
38535,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
38536,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
38537,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38538,Strark,other,Paid,other,other,-1.0,-1.0,-1.0,False
38539,Strark,windows,Organic,other,other,-1.0,-1.0,-1.0,False
38540,Strark,windows,Organic,other,other,-1.0,6.0,-1.0,False
38541,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
38542,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38543,Wrouver,mac,Paid,other,other,-1.0,-1.0,-1.0,False
38544,Berton,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38545,Strark,ios web,Organic,other,other,-1.0,-1.0,-1.0,False
38546,Berton,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38547,Strark,android web,Referral,other,other,-1.0,-1.0,-1.0,False
38548,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38549,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38550,Wrouver,ios web,Organic,other,other,-1.0,-1.0,-1.0,False
38551,Wrouver,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38552,Berton,mac,Paid,other,other,-1.0,-1.0,-1.0,False
38553,Berton,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38554,Wrouver,other,Organic,other,other,-1.0,-1.0,-1.0,False
38555,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38556,Berton,ios web,Organic,other,other,-1.0,-1.0,-1.0,False
38557,Berton,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38558,Berton,other,Referral,other,other,-1.0,-1.0,-1.0,False
38559,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38560,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
38561,Berton,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38562,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38563,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38564,Strark,android web,Organic,other,other,-1.0,-1.0,-1.0,False
38565,Strark,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38566,Strark,ios web,Organic,other,other,-1.0,-1.0,-1.0,False
38567,Strark,mac,Paid,other,other,-1.0,-1.0,-1.0,False
38568,Berton,other,Organic,other,other,-1.0,-1.0,-1.0,False
38569,Berton,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38570,Strark,ios web,Referral,other,other,-1.0,-1.0,-1.0,False
38571,Wrouver,mac,Referral,other,other,-1.0,-1.0,-1.0,False
38572,Wrouver,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38573,Strark,ios web,Organic,other,other,-1.0,-1.0,-1.0,False
38574,Berton,ios web,Organic,other,other,-1.0,-1.0,-1.0,False
38575,Strark,other,Paid,other,other,-1.0,-1.0,-1.0,False
38576,Strark,other,Organic,other,other,-1.0,-1.0,-1.0,False
38577,Berton,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38578,Berton,android web,Referral,other,other,-1.0,-1.0,-1.0,False
38579,Wrouver,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38580,Berton,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38581,Berton,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38582,Strark,ios web,Referral,other,other,-1.0,-1.0,-1.0,False
38583,Berton,android web,Organic,other,other,-1.0,-1.0,-1.0,False
38584,Berton,other,Paid,other,other,-1.0,-1.0,-1.0,False
38585,Strark,ios web,Organic,other,other,-1.0,4.0,-1.0,True
38586,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38587,Wrouver,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38588,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38589,Strark,other,Organic,other,other,-1.0,-1.0,-1.0,False
38590,Wrouver,other,Organic,other,other,-1.0,-1.0,-1.0,False
38591,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38592,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
38593,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38594,Berton,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38595,Berton,windows,Organic,other,other,-1.0,-1.0,-1.0,False
38596,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
38597,Berton,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38598,Strark,other,Organic,other,other,-1.0,-1.0,-1.0,False
38599,Berton,ios web,Organic,other,other,-1.0,-1.0,-1.0,False
38600,Berton,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38601,Berton,ios web,Organic,other,other,-1.0,-1.0,-1.0,False
38602,Strark,windows,Organic,other,other,-1.0,-1.0,-1.0,False
38603,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
38604,Berton,other,Referral,other,other,-1.0,-1.0,-1.0,False
38605,Berton,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38606,Berton,android web,Organic,other,other,-1.0,-1.0,-1.0,False
38607,Wrouver,other,Organic,other,other,-1.0,-1.0,-1.0,False
38608,Berton,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38609,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
38610,Strark,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38611,Berton,ios web,Organic,other,other,-1.0,-1.0,-1.0,False
38612,Wrouver,ios web,Organic,other,other,-1.0,-1.0,-1.0,False
38613,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38614,Wrouver,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38615,Wrouver,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38616,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38617,Strark,other,Paid,other,other,-1.0,-1.0,-1.0,False
38618,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38619,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
38620,Berton,other,Organic,other,other,-1.0,-1.0,-1.0,False
38621,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
38622,Berton,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38623,Berton,other,Referral,other,other,-1.0,-1.0,-1.0,False
38624,Wrouver,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38625,Berton,ios web,Organic,other,other,-1.0,-1.0,-1.0,False
38626,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
38627,Strark,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38628,Berton,ios web,Referral,other,other,-1.0,-1.0,-1.0,False
38629,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38630,Wrouver,mac,Paid,other,other,-1.0,-1.0,-1.0,False
38631,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
38632,Berton,other,Organic,other,other,-1.0,-1.0,-1.0,False
38633,Wrouver,ios web,Organic,other,other,-1.0,-1.0,-1.0,False
38634,Berton,other,Referral,other,other,-1.0,-1.0,-1.0,False
38635,Berton,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38636,Berton,windows,Organic,other,other,-1.0,-1.0,-1.0,False
38637,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38638,Berton,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38639,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38640,Berton,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38641,Wrouver,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38642,Berton,ios web,Organic,other,other,-1.0,-1.0,-1.0,False
38643,Berton,other,Referral,other,other,-1.0,-1.0,-1.0,False
38644,Wrouver,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38645,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
38646,Strark,ios web,Organic,other,other,-1.0,0.0,-1.0,False
38647,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38648,Berton,other,Referral,other,other,-1.0,-1.0,-1.0,False
38649,Berton,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38650,Berton,android web,Organic,other,other,-1.0,-1.0,-1.0,False
38651,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38652,Strark,other,Organic,other,other,-1.0,-1.0,-1.0,False
38653,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38654,Wrouver,ios web,Organic,other,other,-1.0,-1.0,-1.0,False
38655,Strark,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38656,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38657,Strark,other,Organic,other,other,-1.0,-1.0,-1.0,False
38658,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38659,Berton,other,Organic,other,other,-1.0,-1.0,-1.0,False
38660,Strark,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38661,Berton,other,Referral,other,other,-1.0,-1.0,-1.0,False
38662,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38663,Strark,windows,Organic,other,other,-1.0,-1.0,-1.0,False
38664,Wrouver,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38665,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38666,Berton,windows,Organic,other,other,-1.0,-1.0,-1.0,False
38667,Berton,other,Organic,other,other,-1.0,-1.0,-1.0,False
38668,Berton,other,Organic,other,other,-1.0,-1.0,-1.0,False
38669,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38670,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38671,Strark,ios web,Referral,other,other,-1.0,-1.0,-1.0,False
38672,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38673,Strark,other,Organic,other,other,-1.0,-1.0,-1.0,False
38674,Berton,mac,Paid,other,other,-1.0,-1.0,-1.0,False
38675,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38676,Strark,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38677,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38678,Strark,other,Organic,other,other,-1.0,-1.0,-1.0,False
38679,Wrouver,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38680,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38681,Berton,other,Paid,other,other,-1.0,-1.0,-1.0,False
38682,Berton,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38683,Wrouver,mac,Paid,other,other,-1.0,-1.0,-1.0,False
38684,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38685,Berton,other,Referral,other,other,-1.0,-1.0,-1.0,False
38686,Strark,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38687,Strark,other,Organic,other,other,-1.0,-1.0,-1.0,False
38688,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38689,Berton,mac,Paid,other,other,-1.0,-1.0,-1.0,False
38690,Wrouver,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38691,Berton,ios web,Referral,other,other,-1.0,-1.0,-1.0,False
38692,Strark,ios web,Organic,other,other,-1.0,-1.0,-1.0,False
38693,Berton,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38694,Strark,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38695,Berton,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38696,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38697,Strark,mac,Paid,other,other,-1.0,-1.0,-1.0,False
38698,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38699,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38700,Wrouver,other,Organic,other,other,-1.0,-1.0,-1.0,False
38701,Berton,mac,Organic,other,other,-1.0,-1.0,-1.0,False
38702,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38703,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38704,Berton,android web,Referral,other,other,-1.0,-1.0,-1.0,False
38705,Berton,other,Paid,other,other,-1.0,-1.0,-1.0,False
38706,Strark,android web,Referral,other,other,-1.0,-1.0,-1.0,False
38707,Berton,ios web,Organic,other,other,-1.0,-1.0,-1.0,False
38708,Berton,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38709,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
38710,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
38711,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38712,Berton,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38713,Berton,other,Paid,other,other,-1.0,-1.0,-1.0,False
38714,Berton,other,Paid,other,other,-1.0,-1.0,-1.0,False
38715,Berton,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38716,Strark,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38717,Berton,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38718,Wrouver,ios web,Referral,other,other,-1.0,-1.0,-1.0,False
38719,Berton,other,Referral,other,other,-1.0,-1.0,-1.0,False
38720,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38721,Berton,other,Organic,other,other,-1.0,-1.0,-1.0,False
38722,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38723,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38724,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
38725,Strark,mac,Organic,other,other,-1.0,1.0,-1.0,True
38726,Berton,mac,Paid,other,other,-1.0,-1.0,-1.0,False
38727,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38728,Strark,ios web,Organic,other,other,-1.0,-1.0,-1.0,False
38729,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38730,Berton,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38731,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38732,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38733,Strark,android web,Organic,other,other,-1.0,-1.0,-1.0,False
38734,Berton,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38735,Berton,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38736,Berton,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38737,Wrouver,other,Organic,other,other,-1.0,-1.0,-1.0,False
38738,Berton,other,Referral,other,other,-1.0,-1.0,-1.0,False
38739,Berton,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38740,Berton,android web,Referral,other,other,-1.0,-1.0,-1.0,False
38741,Berton,other,Referral,other,other,-1.0,-1.0,-1.0,False
38742,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38743,Strark,other,Organic,other,other,-1.0,-1.0,-1.0,False
38744,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38745,Berton,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38746,Berton,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38747,Strark,android web,Referral,other,other,-1.0,-1.0,-1.0,False
38748,Strark,other,Paid,other,other,-1.0,-1.0,-1.0,False
38749,Strark,other,Paid,other,other,-1.0,-1.0,-1.0,False
38750,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38751,Strark,windows,Organic,other,other,-1.0,-1.0,-1.0,False
38752,Berton,other,Organic,other,other,-1.0,-1.0,-1.0,False
38753,Berton,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38754,Wrouver,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38755,Strark,other,Organic,other,other,-1.0,-1.0,-1.0,False
38756,Berton,android web,Referral,other,other,-1.0,-1.0,-1.0,False
38757,Berton,mac,Paid,other,other,-1.0,-1.0,-1.0,False
38758,Wrouver,other,Organic,other,other,-1.0,-1.0,-1.0,False
38759,Berton,mac,Paid,other,other,-1.0,-1.0,-1.0,False
38760,Berton,mac,Paid,other,other,-1.0,-1.0,-1.0,False
38761,Berton,other,Referral,other,other,-1.0,-1.0,-1.0,False
38762,Berton,android web,Referral,other,other,-1.0,-1.0,-1.0,False
38763,Wrouver,other,Paid,other,other,-1.0,-1.0,-1.0,False
38764,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38765,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38766,Strark,mac,Paid,other,other,-1.0,-1.0,-1.0,False
38767,Berton,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38768,Strark,mac,Paid,other,other,-1.0,-1.0,-1.0,False
38769,Berton,other,Paid,other,other,-1.0,-1.0,-1.0,False
38770,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38771,Strark,ios web,Organic,other,other,-1.0,-1.0,-1.0,False
38772,Wrouver,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38773,Wrouver,mac,Paid,other,other,-1.0,-1.0,-1.0,False
38774,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
38775,Berton,other,Organic,other,other,-1.0,-1.0,-1.0,False
38776,Wrouver,other,Organic,other,other,-1.0,-1.0,-1.0,False
38777,Berton,mac,Referral,other,other,-1.0,-1.0,-1.0,False
38778,Berton,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38779,Berton,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38780,Berton,android web,Referral,other,other,-1.0,-1.0,-1.0,False
38781,Wrouver,mac,Paid,other,other,-1.0,-1.0,-1.0,False
38782,Berton,other,Organic,other,other,-1.0,-1.0,-1.0,False
38783,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38784,Strark,ios web,Referral,other,other,-1.0,-1.0,-1.0,False
38785,Wrouver,other,Organic,other,other,-1.0,-1.0,-1.0,False
38786,Wrouver,mac,Organic,other,other,-1.0,-1.0,-1.0,False
38787,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38788,Wrouver,ios web,Referral,other,other,-1.0,-1.0,-1.0,False
38789,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38790,Berton,other,Referral,other,other,-1.0,-1.0,-1.0,False
38791,Strark,mac,Referral,other,other,-1.0,-1.0,-1.0,False
38792,Strark,windows,Referral,other,other,-1.0,-1.0,-1.0,False
38793,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38794,Strark,other,Organic,other,other,-1.0,-1.0,-1.0,False
38795,Strark,other,Organic,other,other,-1.0,-1.0,-1.0,False
38796,Berton,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38797,Strark,other,Referral,other,other,-1.0,4.0,-1.0,False
38798,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
38799,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38800,Strark,other,Organic,other,other,-1.0,-1.0,-1.0,False
38801,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
38802,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38803,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38804,Berton,mac,Paid,other,other,-1.0,-1.0,-1.0,False
38805,Berton,other,Paid,other,other,-1.0,-1.0,-1.0,False
38806,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38807,Wrouver,other,Paid,other,other,-1.0,-1.0,-1.0,False
38808,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38809,Berton,ios web,Organic,other,other,-1.0,-1.0,-1.0,False
38810,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
38811,Berton,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38812,Strark,mac,Paid,other,other,-1.0,-1.0,-1.0,False
38813,Berton,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38814,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
38815,Strark,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38816,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
38817,Strark,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38818,Berton,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38819,Berton,other,Paid,other,other,-1.0,-1.0,-1.0,False
38820,Berton,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38821,Berton,mac,Paid,other,other,-1.0,-1.0,-1.0,False
38822,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38823,Berton,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38824,Wrouver,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38825,Berton,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38826,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38827,Berton,ios web,Organic,other,other,-1.0,-1.0,-1.0,False
38828,Berton,android web,Organic,other,other,-1.0,-1.0,-1.0,False
38829,Wrouver,other,Paid,other,other,-1.0,-1.0,-1.0,False
38830,Berton,windows,Organic,other,other,-1.0,-1.0,-1.0,False
38831,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38832,Berton,ios web,Organic,other,other,-1.0,-1.0,-1.0,False
38833,Berton,other,Paid,other,other,-1.0,-1.0,-1.0,False
38834,Berton,ios web,Organic,other,other,-1.0,-1.0,-1.0,False
38835,Berton,android web,Organic,other,other,-1.0,-1.0,-1.0,False
38836,Berton,mac,Paid,other,other,-1.0,-1.0,-1.0,False
38837,Strark,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38838,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38839,Berton,mac,Paid,other,other,-1.0,-1.0,-1.0,False
38840,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38841,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38842,Berton,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38843,Wrouver,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38844,Berton,mac,Paid,other,other,-1.0,-1.0,-1.0,False
38845,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
38846,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38847,Berton,other,Referral,other,other,-1.0,-1.0,-1.0,False
38848,Berton,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38849,Strark,other,Organic,other,other,-1.0,-1.0,-1.0,False
38850,Wrouver,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
38851,Berton,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38852,Berton,windows,Paid,other,other,-1.0,-1.0,-1.0,False
38853,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
